,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,Name,Team,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
360,Óscar Iván Balanta,Boyacá Patriot,2019-01-30,Wed,Primera A,Apertura Regular Season,Away,L 1–3,Boyacá Patriot,Junior,Y,CB,90,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,,,Match Report
361,Óscar Iván Balanta,Boyacá Patriot,2019-02-03,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Boyacá Patriot,CD América,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,,,Match Report
362,Óscar Iván Balanta,Boyacá Patriot,2019-02-10,Sun,Primera A,Apertura Regular Season,Away,L 1–2,Boyacá Patriot,Rionegro,Y,CB,90,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,,,Match Report
363,Óscar Iván Balanta,Boyacá Patriot,2019-02-17,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Boyacá Patriot,Santa Fe,Y,CB,90,0,0,0,0,0,0,1,0,3,0,0,0,1,1,0,,,Match Report
364,Óscar Iván Balanta,Boyacá Patriot,2019-03-07,Thu,Primera A,Apertura Regular Season,Home,L 0–3,Boyacá Patriot,AD Cali,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,,Match Report
365,Óscar Iván Balanta,Boyacá Patriot,2019-03-10,Sun,Primera A,Apertura Regular Season,Home,W 2–1,Boyacá Patriot,Jaguares,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,,,Match Report
366,Óscar Iván Balanta,Boyacá Patriot,2019-03-25,Mon,Primera A,Apertura Regular Season,Home,W 3–1,Boyacá Patriot,La Equidad,N,,21,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,,Match Report
367,Óscar Iván Balanta,Boyacá Patriot,2019-04-06,Sat,Primera A,Apertura Regular Season,Away,L 0–4,Boyacá Patriot,ADU Magdalena,Y,RB,90,0,0,0,0,2,0,0,0,1,1,0,1,1,3,0,,,Match Report
368,Óscar Iván Balanta,Boyacá Patriot,2019-04-21,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Cúcuta,N,,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,Match Report
369,Óscar Iván Balanta,Boyacá Patriot,2019-04-28,Sun,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Pasto,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,Match Report
370,Óscar Iván Balanta,Boyacá Patriot,2019-05-01,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Tolima,Y,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,Match Report
371,Óscar Iván Balanta,Boyacá Patriot,2019-05-05,Sun,Primera A,Apertura Regular Season,Away,L 0–3,Boyacá Patriot,Alianza,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
372,Óscar Iván Balanta,Boyacá Patriot,2019-07-14,Sun,Primera A,Regular season,Away,L 0–3,Boyacá Patriot,Independiente,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report
373,Óscar Iván Balanta,Boyacá Patriot,2019-10-06,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Millonarios,N,,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report
374,Julián Millán,Boyacá Patriot,2019-02-10,Sun,Primera A,Apertura Regular Season,Away,L 1–2,Boyacá Patriot,Rionegro,N,,45,0,0,0,0,1,0,1,0,3,1,0,1,1,0,0,,,Match Report
375,Julián Millán,Boyacá Patriot,2019-02-17,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Boyacá Patriot,Santa Fe,N,,45,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,Match Report
376,Julián Millán,Boyacá Patriot,2019-04-14,Sun,Primera A,Apertura Regular Season,Home,L 1–3,Boyacá Patriot,Millonarios,N,,62,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,,,Match Report
377,Julián Millán,Boyacá Patriot,2019-04-18,Thu,Primera A,Apertura Regular Season,Away,L 0–4,Boyacá Patriot,Nacional,Y,CB,90,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,,,Match Report
378,Julián Millán,Boyacá Patriot,2019-04-21,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Cúcuta,Y,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,,,Match Report
379,Julián Millán,Boyacá Patriot,2019-04-28,Sun,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Pasto,Y,CB,90,0,0,0,0,1,0,1,0,2,0,0,0,1,1,0,,,Match Report
380,Julián Millán,Boyacá Patriot,2019-05-01,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Tolima,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,Match Report
381,Julián Millán,Boyacá Patriot,2019-05-05,Sun,Primera A,Apertura Regular Season,Away,L 0–3,Boyacá Patriot,Alianza,Y,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,Match Report
382,Julián Millán,Boyacá Patriot,2019-08-16,Fri,Primera A,Regular season,Home,W 3–0,Boyacá Patriot,Envigado,N,,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Match Report
383,Julián Millán,Boyacá Patriot,2019-08-31,Sat,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,Jaguares,Y,LB,90,0,0,0,0,1,0,1,0,3,1,0,2,4,1,0,,,Match Report
384,Julián Millán,Boyacá Patriot,2019-09-14,Sat,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,La Equidad,Y,LW,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Match Report
385,Julián Millán,Boyacá Patriot,2019-09-28,Sat,Primera A,Regular season,Away,L 1–3,Boyacá Patriot,AD Cali,Y,LB,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,Match Report
386,Julián Millán,Boyacá Patriot,2019-10-10,Thu,Primera A,Regular season,Home,L 1–2,Boyacá Patriot,Nacional,Y,AM,57,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,,,Match Report
387,Julián Millán,Boyacá Patriot,2019-10-24,Thu,Primera A,Regular season,Away,L 1–2,Boyacá Patriot,Tolima,Y,CM,90,0,0,0,0,0,0,1,0,2,2,0,0,1,1,0,,,Match Report
388,Juan David Castañeda,Boyacá Patriot,2019-01-25,Fri,Primera A,Apertura Regular Season,Home,W 2–1,Boyacá Patriot,Independiente,N,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Match Report
389,Juan David Castañeda,Boyacá Patriot,2019-02-03,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Boyacá Patriot,CD América,Y,FW,72,0,0,0,0,1,0,0,0,2,3,1,0,0,0,0,,,Match Report
390,Juan David Castañeda,Boyacá Patriot,2019-03-02,Sat,Primera A,Apertura Regular Season,Away,W 1–0,Boyacá Patriot,CA Bucaramanga,Y,FW,67,0,0,0,0,2,1,0,0,3,4,0,0,0,0,0,,,Match Report
391,Juan David Castañeda,Boyacá Patriot,2019-03-10,Sun,Primera A,Apertura Regular Season,Home,W 2–1,Boyacá Patriot,Jaguares,Y,FW,67,1,0,1,1,2,1,0,0,2,1,0,0,1,0,0,,,Match Report
392,Juan David Castañeda,Boyacá Patriot,2019-04-18,Thu,Primera A,Apertura Regular Season,Away,L 0–4,Boyacá Patriot,Nacional,Y,FW,55,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,Match Report
393,Juan David Castañeda,Boyacá Patriot,2019-04-21,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Cúcuta,N,,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,Match Report
394,Juan David Castañeda,Boyacá Patriot,2019-04-28,Sun,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Pasto,N,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
395,Juan David Castañeda,Boyacá Patriot,2019-08-04,Sun,Primera A,Regular season,Home,W 2–0,Boyacá Patriot,Rionegro,N,,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,,,Match Report
396,Juan David Castañeda,Boyacá Patriot,2019-08-11,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Santa Fe,N,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
397,Juan David Castañeda,Boyacá Patriot,2019-08-16,Fri,Primera A,Regular season,Home,W 3–0,Boyacá Patriot,Envigado,Y,FW,90,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,,,Match Report
398,Juan David Castañeda,Boyacá Patriot,2019-08-21,Wed,Primera A,Regular season,Away,D 2–2,Boyacá Patriot,Once Caldas,N,,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,Match Report
399,Juan David Castañeda,Boyacá Patriot,2019-08-25,Sun,Primera A,Regular season,Home,L 0–1,Boyacá Patriot,CA Bucaramanga,Y,FW,65,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,,,Match Report
400,Juan David Castañeda,Boyacá Patriot,2019-08-31,Sat,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,Jaguares,Y,FW,45,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,,,Match Report
401,Juan David Castañeda,Boyacá Patriot,2019-09-21,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Huila,Y,FW,63,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,Match Report
402,Juan David Castañeda,Boyacá Patriot,2019-10-03,Thu,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,ADU Magdalena,N,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
403,Juan David Castañeda,Boyacá Patriot,2019-10-13,Sun,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,Cúcuta,N,,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,Match Report
404,Juan David Castañeda,Boyacá Patriot,2019-10-19,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Pasto,N,,33,1,0,0,0,2,2,0,0,0,1,0,1,0,0,0,,,Match Report
405,Juan David Castañeda,Boyacá Patriot,2019-10-24,Thu,Primera A,Regular season,Away,L 1–2,Boyacá Patriot,Tolima,N,,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,Match Report
406,Juan David Castañeda,Boyacá Patriot,2019-10-29,Tue,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,Alianza,N,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
407,Daniel Briceño,Boyacá Patriot,2019-02-23,Sat,Primera A,Apertura Regular Season,Away,D 0–0,Boyacá Patriot,Envigado,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,,,Match Report
408,Daniel Briceño,Boyacá Patriot,2019-02-27,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Once Caldas,Y,CB,90,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,,,Match Report
409,Daniel Briceño,Boyacá Patriot,2019-03-02,Sat,Primera A,Apertura Regular Season,Away,W 1–0,Boyacá Patriot,CA Bucaramanga,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,,,Match Report
410,Daniel Briceño,Boyacá Patriot,2019-03-16,Sat,Primera A,Apertura Regular Season,Away,D 2–2,Boyacá Patriot,La Equidad,Y,CB,90,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,,,Match Report
411,Daniel Briceño,Boyacá Patriot,2019-03-25,Mon,Primera A,Apertura Regular Season,Home,W 3–1,Boyacá Patriot,La Equidad,Y,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,,,Match Report
412,Daniel Briceño,Boyacá Patriot,2019-03-29,Fri,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Huila,Y,CB,90,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,,,Match Report
413,Daniel Briceño,Boyacá Patriot,2019-04-06,Sat,Primera A,Apertura Regular Season,Away,L 0–4,Boyacá Patriot,ADU Magdalena,Y,CB,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,Match Report
414,Daniel Briceño,Boyacá Patriot,2019-04-14,Sun,Primera A,Apertura Regular Season,Home,L 1–3,Boyacá Patriot,Millonarios,Y,CB,35,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,,,Match Report
415,Norbey Salazar,Boyacá Patriot,2019-01-30,Wed,Primera A,Apertura Regular Season,Away,L 1–3,Boyacá Patriot,Junior,N,,45,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,,,Match Report
416,Norbey Salazar,Boyacá Patriot,2019-03-02,Sat,Primera A,Apertura Regular Season,Away,W 1–0,Boyacá Patriot,CA Bucaramanga,Y,AM,45,0,0,0,0,0,0,1,0,3,0,0,0,4,0,0,,,Match Report
417,Norbey Salazar,Boyacá Patriot,2019-03-07,Thu,Primera A,Apertura Regular Season,Home,L 0–3,Boyacá Patriot,AD Cali,Y,CM,45,0,0,0,0,2,1,0,0,3,1,1,1,0,0,0,,,Match Report
418,Norbey Salazar,Boyacá Patriot,2019-03-25,Mon,Primera A,Apertura Regular Season,Home,W 3–1,Boyacá Patriot,La Equidad,N,,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report
419,Norbey Salazar,Boyacá Patriot,2019-03-29,Fri,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Huila,Y,CM,90,0,0,0,0,1,1,0,0,0,1,1,0,5,1,0,,,Match Report
420,Norbey Salazar,Boyacá Patriot,2019-04-06,Sat,Primera A,Apertura Regular Season,Away,L 0–4,Boyacá Patriot,ADU Magdalena,Y,DM,58,0,0,0,0,0,0,2,1,2,0,0,1,1,1,0,,,Match Report
421,Norbey Salazar,Boyacá Patriot,2019-04-18,Thu,Primera A,Apertura Regular Season,Away,L 0–4,Boyacá Patriot,Nacional,Y,CM,90,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,,,Match Report
422,Norbey Salazar,Boyacá Patriot,2019-05-05,Sun,Primera A,Apertura Regular Season,Away,L 0–3,Boyacá Patriot,Alianza,N,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
423,Norbey Salazar,Boyacá Patriot,2019-09-28,Sat,Primera A,Regular season,Away,L 1–3,Boyacá Patriot,AD Cali,Y,AM,90,0,0,0,0,0,0,0,0,1,3,0,0,2,2,0,,,Match Report
424,Norbey Salazar,Boyacá Patriot,2019-10-03,Thu,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,ADU Magdalena,Y,AM,90,1,0,0,0,3,2,0,0,2,2,0,0,1,1,0,,,Match Report
425,Cristian Barrios,Boyacá Patriot,2019-01-25,Fri,Primera A,Apertura Regular Season,Home,W 2–1,Boyacá Patriot,Independiente,N,,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Match Report
426,Cristian Barrios,Boyacá Patriot,2019-02-03,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Boyacá Patriot,CD América,N,,45,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,Match Report
427,Cristian Barrios,Boyacá Patriot,2019-02-10,Sun,Primera A,Apertura Regular Season,Away,L 1–2,Boyacá Patriot,Rionegro,N,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
428,Cristian Barrios,Boyacá Patriot,2019-02-27,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Once Caldas,Y,FW,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report
429,Cristian Barrios,Boyacá Patriot,2019-04-21,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Cúcuta,N,,45,1,0,0,0,2,2,0,0,2,0,0,1,1,0,0,,,Match Report
430,Cristian Barrios,Boyacá Patriot,2019-04-28,Sun,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Pasto,N,,27,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,Match Report
431,Cristian Barrios,Boyacá Patriot,2019-05-01,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Tolima,N,,27,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,,,Match Report
432,Cristian Barrios,Boyacá Patriot,2019-05-05,Sun,Primera A,Apertura Regular Season,Away,L 0–3,Boyacá Patriot,Alianza,N,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
433,Cristian Barrios,Boyacá Patriot,2019-08-11,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Santa Fe,N,,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,Match Report
434,Cristian Barrios,Boyacá Patriot,2019-08-21,Wed,Primera A,Regular season,Away,D 2–2,Boyacá Patriot,Once Caldas,N,,23,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,,,Match Report
435,Cristian Barrios,Boyacá Patriot,2019-08-25,Sun,Primera A,Regular season,Home,L 0–1,Boyacá Patriot,CA Bucaramanga,N,,35,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,,,Match Report
436,Cristian Barrios,Boyacá Patriot,2019-08-31,Sat,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,Jaguares,Y,DM,45,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,,,Match Report
437,Cristian Barrios,Boyacá Patriot,2019-09-09,Mon,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,La Equidad,N,,14,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,,,Match Report
438,Cristian Barrios,Boyacá Patriot,2019-09-14,Sat,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,La Equidad,N,,26,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,,,Match Report
439,Cristian Barrios,Boyacá Patriot,2019-09-21,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Huila,N,,45,1,0,0,0,1,1,0,0,1,2,1,3,0,0,0,,,Match Report
440,Cristian Barrios,Boyacá Patriot,2019-09-28,Sat,Primera A,Regular season,Away,L 1–3,Boyacá Patriot,AD Cali,N,,31,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,,Match Report
441,Cristian Barrios,Boyacá Patriot,2019-10-03,Thu,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,ADU Magdalena,N,,45,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,Match Report
442,Cristian Barrios,Boyacá Patriot,2019-10-06,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Millonarios,Y,DM,79,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,,,Match Report
443,Cristian Barrios,Boyacá Patriot,2019-10-13,Sun,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,Cúcuta,Y,LW,68,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,,,Match Report
444,Cristian Barrios,Boyacá Patriot,2019-10-19,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Pasto,N,,77,0,1,0,0,0,0,0,0,1,3,1,1,1,0,0,,,Match Report
445,Cristian Barrios,Boyacá Patriot,2019-10-24,Thu,Primera A,Regular season,Away,L 1–2,Boyacá Patriot,Tolima,Y,LM,89,1,0,0,0,1,1,0,0,1,3,0,3,0,2,0,,,Match Report
446,Cristian Barrios,Boyacá Patriot,2019-10-29,Tue,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,Alianza,Y,,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
447,Darwin Carrero,Boyacá Patriot,2019-01-26,Sat,Primera A,Apertura Regular Season,Home,W 3–0,Cúcuta,Rionegro,Y,CB,90,0,0,0,0,0,0,1,0,3,0,0,0,1,4,0,,,Match Report
448,Darwin Carrero,Boyacá Patriot,2019-01-30,Wed,Primera A,Apertura Regular Season,Away,W 2–1,Cúcuta,Santa Fe,Y,CB,55,0,0,0,0,0,0,1,0,2,2,0,0,1,2,0,,,Match Report
449,Darwin Carrero,Boyacá Patriot,2019-02-26,Tue,Primera A,Apertura Regular Season,Home,W 2–0,Cúcuta,Huila,Y,CB,90,1,0,0,0,2,1,0,0,0,1,0,0,1,1,0,,,Match Report
450,Darwin Carrero,Boyacá Patriot,2019-03-10,Sun,Primera A,Apertura Regular Season,Home,W 3–1,Cúcuta,ADU Magdalena,Y,CB,90,0,0,0,0,0,0,1,0,3,1,0,0,1,1,0,,,Match Report
451,Darwin Carrero,Boyacá Patriot,2019-03-17,Sun,Primera A,Apertura Regular Season,Away,L 0–1,Cúcuta,CA Bucaramanga,Y,CB,90,0,0,0,0,2,0,0,0,1,1,0,1,1,1,0,,,Match Report
452,Darwin Carrero,Boyacá Patriot,2019-04-03,Wed,Primera A,Apertura Regular Season,Home,L 1–3,Cúcuta,Pasto,Y*,CB,90,0,0,0,0,1,0,0,0,2,2,0,2,2,1,0,,,Match Report
453,Darwin Carrero,Boyacá Patriot,2019-04-07,Sun,Primera A,Apertura Regular Season,Away,L 0–1,Cúcuta,Millonarios,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,,,Match Report
454,Darwin Carrero,Boyacá Patriot,2019-04-14,Sun,Primera A,Apertura Regular Season,Away,W 1–0,Cúcuta,Alianza,N,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
455,Darwin Carrero,Boyacá Patriot,2019-04-28,Sun,Primera A,Apertura Regular Season,Home,L 0–2,Cúcuta,Tolima,Y,CB,90,0,0,0,0,1,0,0,0,0,0,0,0,1,7,0,,,Match Report
456,Darwin Carrero,Boyacá Patriot,2019-05-02,Thu,Primera A,Apertura Regular Season,Away,L 0–2,Cúcuta,CD América,Y,CB,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report
457,Darwin Carrero,Boyacá Patriot,2019-07-25,Thu,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,CD América,N,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Match Report
458,Darwin Carrero,Boyacá Patriot,2019-10-06,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Millonarios,Y,CB,63,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,,,Match Report
459,Darwin Carrero,Boyacá Patriot,2019-10-13,Sun,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,Cúcuta,Y,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,,,Match Report
460,Darwin Carrero,Boyacá Patriot,2019-10-19,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Pasto,Y,CB,90,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,,,Match Report
461,Darwin Carrero,Boyacá Patriot,2019-10-24,Thu,Primera A,Regular season,Away,L 1–2,Boyacá Patriot,Tolima,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,Match Report
462,Darwin Carrero,Boyacá Patriot,2019-10-29,Tue,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,Alianza,Y,,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
463,Misael Martínez,Boyacá Patriot,2019-10-06,Sun,Primera A,Regular season,Away,D 0–0,Boyacá Patriot,Millonarios,Y,FW,81,0,0,0,0,0,0,0,0,5,5,1,0,1,0,0,,,Match Report
464,Misael Martínez,Boyacá Patriot,2019-10-13,Sun,Primera A,Regular season,Away,L 0–1,Boyacá Patriot,Cúcuta,Y,FW,80,0,0,0,0,2,0,1,0,3,1,0,0,0,1,0,,,Match Report
465,Misael Martínez,Boyacá Patriot,2019-10-19,Sat,Primera A,Regular season,Home,W 1–0,Boyacá Patriot,Pasto,Y,FW,90,0,0,0,0,1,0,0,0,3,5,2,1,1,2,0,,,Match Report
466,Misael Martínez,Boyacá Patriot,2019-10-24,Thu,Primera A,Regular season,Away,L 1–2,Boyacá Patriot,Tolima,Y,FW,77,0,0,0,0,1,0,0,0,4,8,0,0,0,0,0,,,Match Report
467,Misael Martínez,Boyacá Patriot,2019-10-29,Tue,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,Alianza,Y,,90,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,Match Report
468,César Caicedo,Boyacá Patriot,2019-02-27,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Once Caldas,N,,23,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,,,Match Report
469,César Caicedo,Boyacá Patriot,2019-03-07,Thu,Primera A,Apertura Regular Season,Home,L 0–3,Boyacá Patriot,AD Cali,N,,18,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,,,Match Report
470,César Caicedo,Boyacá Patriot,2019-03-10,Sun,Primera A,Apertura Regular Season,Home,W 2–1,Boyacá Patriot,Jaguares,Y,RW,75,0,0,0,0,2,1,0,0,2,0,0,3,1,0,0,,,Match Report
471,César Caicedo,Boyacá Patriot,2019-03-16,Sat,Primera A,Apertura Regular Season,Away,D 2–2,Boyacá Patriot,La Equidad,Y,FW,74,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,,,Match Report
472,César Caicedo,Boyacá Patriot,2019-03-25,Mon,Primera A,Apertura Regular Season,Home,W 3–1,Boyacá Patriot,La Equidad,N,,9,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,,Match Report
473,César Caicedo,Boyacá Patriot,2019-03-29,Fri,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Huila,N,,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,Match Report
474,César Caicedo,Boyacá Patriot,2019-04-21,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Boyacá Patriot,Cúcuta,Y,FW,90,0,0,0,0,3,1,0,0,3,1,0,1,0,0,0,,,Match Report
475,César Caicedo,Boyacá Patriot,2019-04-28,Sun,Primera A,Apertura Regular Season,Away,D 1–1,Boyacá Patriot,Pasto,Y,FW,90,0,0,0,0,2,1,0,0,1,1,1,1,0,0,0,,,Match Report
476,David Pérez,Boyacá Patriot,2019-08-31,Sat,Primera A,Regular season,Away,D 1–1,Boyacá Patriot,Jaguares,Y,RB,90,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,,,Match Report
477,David Pérez,Boyacá Patriot,2019-09-09,Mon,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,La Equidad,N,,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,Match Report
478,David Pérez,Boyacá Patriot,2019-10-03,Thu,Primera A,Regular season,Home,D 1–1,Boyacá Patriot,ADU Magdalena,Y,RB,90,0,0,0,0,0,0,1,0,3,2,0,8,0,0,0,,,Match Report
479,David Pérez,Boyacá Patriot,2019-10-10,Thu,Primera A,Regular season,Home,L 1–2,Boyacá Patriot,Nacional,Y,RW,68,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,,,Match Report
480,David Pérez,Boyacá Patriot,2019-10-24,Thu,Primera A,Regular season,Away,L 1–2,Boyacá Patriot,Tolima,N,,48,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,,Match Report
