,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Name,Team,Team_Href,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
73,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-09-19,Sun,Primera A,Finalización regular season,Home,L 0–1,Pasto,Santa Fe,Y,RB,90,0,0,0,0,1,0,0,0,1,1,0,3,2,3,0,,,Match Report
74,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-09-25,Sat,Primera A,Finalización regular season,Away,D 1–1,Pasto,Nacional,Y,RB,70,0,0,0,0,1,0,0,0,2,2,0,0,1,2,0,,,Match Report
75,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-09-30,Thu,Primera A,Finalización regular season,Home,L 0–1,Pasto,Once Caldas,Y,RB,71,0,0,0,0,0,0,0,0,1,1,0,6,3,0,0,,,Match Report
76,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-10-08,Fri,Primera A,Finalización regular season,Away,L 1–4,Pasto,Jaguares,N,,29,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,,,Match Report
77,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-10-17,Sun,Primera A,Finalización regular season,Home,W 1–0,Pasto,Deportes Quindío,Y,RB,90,0,0,0,0,3,1,0,0,0,0,0,3,2,3,0,,,Match Report
78,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-10-23,Sat,Primera A,Finalización regular season,Away,L 1–2,Pasto,CA Bucaramanga,Y,RB,90,0,0,0,0,0,0,1,0,1,0,0,3,3,0,0,,,Match Report
79,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-10-28,Thu,Primera A,Finalización regular season,Home,W 1–0,Pasto,Atlético Huila,Y,RB,66,0,0,0,0,0,0,1,0,2,0,0,3,1,1,0,,,Match Report
80,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-11-08,Mon,Primera A,Finalización regular season,Home,L 0–2,Pasto,Rionegro,N,,36,0,0,0,0,1,0,1,0,1,1,0,2,1,1,0,,,Match Report
81,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-11-13,Sat,Primera A,Finalización regular season,Away,L 0–3,Pasto,CD América,Y,RB,90,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,,,Match Report
82,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/72f9f06e/2021/s10991/Pasto-Stats-Categoria-Primera-A,2021-11-21,Sun,Primera A,Finalización regular season,Home,D 1–1,Pasto,Independiente,Y,RB,90,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,,,Match Report
83,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/c6f65a93/2020/s10076/CD-America-Stats-Categoria-Primera-A,2020-03-07,Sat,Primera A,First stage,Away,D 1–1,CD América,Once Caldas,Y,RB,90,0,0,0,0,1,0,0,0,2,1,0,2,3,1,0,,,Match Report
84,Daniel Quiñones,Pasto,https://www.fbref.com//en/squads/c6f65a93/2020/s10076/CD-America-Stats-Categoria-Primera-A,2020-09-23,Wed,Libertadores,Group stage,Home,D 1–1,co CD América,cl Univ Católica,N,,62,0,0,0,0,1,0,0,0,2,1,0,0,1,4,0,,,Match Report
