,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
56,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-05-14,Mon,Primera Div,Torneo Apertura,Home,D 3–3,Sol de América,Libertad,Y,,90,,3,,,0,0,0,0,0,Match Report
57,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-05-17,Thu,Primera Div,Torneo Apertura,Home,W 1–0,Sol de América,Nacional,Y,,90,,0,,,1,0,0,0,0,Match Report
58,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-05-21,Mon,Primera Div,Torneo Apertura,Away,D 1–1,Sol de América,Capiatá,Y,,90,,1,,,0,0,0,0,0,Match Report
59,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-05-27,Sun,Primera Div,Torneo Apertura,Home,L 0–3,Sol de América,Olimpia,Y,,90,,3,,,0,1,1,0,0,Match Report
60,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-05-31,Thu,Primera Div,Torneo Apertura,Away,L 1–3,Sol de América,Independiente,Y,,90,,3,,,0,0,0,0,0,Match Report
61,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-07-18,Wed,Sudamericana,Second stage,Home,D 0–0,py Sol de América,uy Nacional,Y,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
62,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-07-22,Sun,Primera Div,Torneo Clausura,Away,D 2–2,Sol de América,Sport Luqueño,Y,,90,,2,,,0,0,0,0,0,Match Report
63,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-07-25,Wed,Primera Div,Torneo Clausura,Home,D 1–1,Sol de América,Santaní,Y,,90,,1,,,0,0,0,0,0,Match Report
64,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-07-30,Mon,Primera Div,Torneo Clausura,Home,D 2–2,Sol de América,Capiatá,Y,,90,,2,,,0,0,0,0,0,Match Report
65,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-08-03,Fri,Primera Div,Torneo Clausura,Away,L 0–2,Sol de América,Cerro Porteño,Y,,90,,2,,,0,0,0,0,0,Match Report
66,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-08-09,Thu,Primera Div,Torneo Clausura,Home,W 2–1,Sol de América,Independiente,Y,,90,,1,,,0,0,0,0,0,Match Report
67,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-08-14,Tue,Sudamericana,Second stage,Away,L 0–1,py Sol de América,uy Nacional,Y,GK,90,7,1,6,85.7,0,0,0,0,0,Match Report
68,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-08-18,Sat,Primera Div,Torneo Clausura,Away,L 1–2,Sol de América,Guaraní,Y,,90,,2,,,0,0,0,0,0,Match Report
69,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-08-24,Fri,Primera Div,Torneo Clausura,Home,L 0–2,Sol de América,Libertad,Y,,90,,2,,,0,0,0,0,0,Match Report
70,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-09-01,Sat,Primera Div,Torneo Clausura,Home,D 1–1,Sol de América,Nacional,Y,,90,,1,,,0,0,0,0,0,Match Report
71,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-09-08,Sat,Primera Div,Torneo Clausura,Away,W 2–0,Sol de América,3 de Febrero,Y,,90,,0,,,1,0,0,0,0,Match Report
72,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-09-15,Sat,Primera Div,Torneo Clausura,Home,W 2–1,Sol de América,Olimpia,Y,,90,,1,,,0,0,0,0,0,Match Report
73,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-09-21,Fri,Primera Div,Torneo Clausura,Away,L 0–1,Sol de América,General Díaz,Y,,90,,1,,,0,0,0,0,0,Match Report
74,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-09-29,Sat,Primera Div,Torneo Clausura,Away,L 1–2,Sol de América,Santaní,Y,,90,,2,,,0,0,0,0,0,Match Report
75,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-10-05,Fri,Primera Div,Torneo Clausura,Home,W 1–0,Sol de América,Sport Luqueño,Y,,90,,0,,,1,0,0,0,0,Match Report
76,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-10-21,Sun,Primera Div,Torneo Clausura,Home,W 2–1,Sol de América,Cerro Porteño,N,,45,,,,,0,0,0,0,0,Match Report
77,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-11-18,Sun,Primera Div,Torneo Clausura,Away,D 0–0,Sol de América,Nacional,Y,,90,,0,,,1,0,0,0,0,Match Report
78,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-11-23,Fri,Primera Div,Torneo Clausura,Home,W 3–1,Sol de América,3 de Febrero,Y,,90,,1,,,0,0,0,0,0,Match Report
79,Gerardo Amílcar Ortiz,Once Caldas,https://www.fbref.com//en/squads/e58fd7d6/2018/s1773/Club-Sol-de-America-Stats-Primera-Division,2018-12-02,Sun,Primera Div,Torneo Clausura,Away,L 2–3,Sol de América,Olimpia,Y,,90,,3,,,0,1,1,0,0,Match Report
80,Sergio Roman Palacios,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2018/s1765/Once-Caldas-Stats-Categoria-Primera-A,2018-09-10,Mon,Primera A,Regular season,Away,L 0–1,Once Caldas,Rionegro,Y,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
81,Sergio Roman Palacios,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2018/s1765/Once-Caldas-Stats-Categoria-Primera-A,2018-10-08,Mon,Primera A,Regular season,Home,D 0–0,Once Caldas,Leones FC,Y,GK,90,5,0,5,100.0,1,0,0,0,0,Match Report
82,Sergio Roman Palacios,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2018/s1765/Once-Caldas-Stats-Categoria-Primera-A,2018-10-20,Sat,Primera A,Regular season,Away,L 0–1,Once Caldas,Boyacá Patriot,Y,GK,90,6,1,5,83.3,0,0,0,0,0,Match Report
83,Sergio Roman Palacios,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2018/s1765/Once-Caldas-Stats-Categoria-Primera-A,2018-11-07,Wed,Primera A,Regular season,Away,L 0–3,Once Caldas,Tolima,Y,GK,90,7,3,4,57.1,0,0,0,0,0,Match Report
84,Sergio Roman Palacios,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2017/s1564/Once-Caldas-Stats-Categoria-Primera-A,2017-02-12,Sun,Primera A,Apertura Regular Season,Home,L 0–2,Once Caldas,AD Cali,N,,,,,,,,,,,,Match Report
85,Sergio Roman Palacios,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2017/s1564/Once-Caldas-Stats-Categoria-Primera-A,2017-05-29,Mon,Primera A,Apertura Regular Season,Away,D 1–1,Once Caldas,Cortuluá,Y,GK,90,5,1,4,80.0,0,1,0,0,1,Match Report
86,Sergio Roman Palacios,Once Caldas,https://www.fbref.com//en/squads/af8be55a/2017/s1564/Once-Caldas-Stats-Categoria-Primera-A,2017-11-06,Mon,Primera A,Regular season,Away,L 1–2,Once Caldas,Pasto,Y,GK,90,4,2,2,50.0,0,0,0,0,0,Match Report
