,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
18,Christian Vargas,Millonarios,2020-12-09,Wed,Primera A,Liguilla,Home,W 2–0,Millonarios,Boyacá Chicó,N,,45,2,0,2,100.0,1,0,0,0,0,Match Report
19,Juan Moreno,Millonarios,2020-10-31,Sat,Primera A,First stage,Home,W 3–0,Millonarios,Nacional,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
20,Juan Moreno,Millonarios,2020-11-04,Wed,Sudamericana,Second stage,Away,W 2 (4)–1 (5),co Millonarios,co AD Cali,Y,GK,120,9,1,8,88.9,0,0,0,0,0,Match Report
21,Juan Moreno,Millonarios,2020-11-07,Sat,Primera A,First stage,Away,W 2–0,Millonarios,CD América,Y,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
22,Juan Moreno,Millonarios,2020-11-10,Tue,Primera A,First stage,Away,W 2–0,Millonarios,Pereira,Y,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
23,Juan Moreno,Millonarios,2020-11-15,Sun,Primera A,First stage,Home,W 6–1,Millonarios,Alianza,Y,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
24,Juan Moreno,Millonarios,2020-11-27,Fri,Primera A,Liguilla,Home,W 5–2,Millonarios,Once Caldas,Y,GK,90,3,2,1,33.3,0,0,0,0,0,Match Report
25,Juan Moreno,Millonarios,2020-12-04,Fri,Primera A,Liguilla,Away,W 3–2,Millonarios,Boyacá Patriot,Y,GK,90,3,2,1,33.3,0,0,0,0,0,Match Report
26,Juan Moreno,Millonarios,2020-12-09,Wed,Primera A,Liguilla,Home,W 2–0,Millonarios,Boyacá Chicó,Y,GK,45,0,0,0,,1,0,0,0,0,Match Report
27,Juan Moreno,Millonarios,2020-12-17,Thu,Primera A,Semi-finals,Home,D 0 (7)–0 (6),Millonarios,Once Caldas,Y,GK,120,2,0,2,100.0,1,0,0,0,0,Match Report
28,Juan Moreno,Millonarios,2020-12-22,Tue,Primera A,Finals,Home,W 1–0,Millonarios,Pereira,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
29,Juan Moreno,Millonarios,2020-12-29,Tue,Primera A,Copa Sudamericana play-off,Away,D 1 (3)–1 (4),Millonarios,AD Cali,Y,GK,120,6,1,5,83.3,0,0,0,0,0,Match Report
30,Jefferson Martinez,Millonarios,2019-01-27,Sun,Primera A,Apertura Regular Season,Home,L 0–1,Envigado,Millonarios,Y,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
31,Jefferson Martinez,Millonarios,2019-01-30,Wed,Primera A,Apertura Regular Season,Away,D 1–1,Envigado,Pasto,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
32,Jefferson Martinez,Millonarios,2019-02-03,Sun,Primera A,Apertura Regular Season,Away,D 1–1,Envigado,Cúcuta,Y,GK,90,8,1,7,87.5,0,0,0,0,0,Match Report
33,Jefferson Martinez,Millonarios,2019-02-09,Sat,Primera A,Apertura Regular Season,Home,W 1–0,Envigado,Alianza,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
34,Jefferson Martinez,Millonarios,2019-02-17,Sun,Primera A,Apertura Regular Season,Away,L 0–2,Envigado,Tolima,Y,GK,90,5,2,3,60.0,0,0,0,0,0,Match Report
