,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
95,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-03-10,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Pasto,AD Cali,Y,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
96,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-03-17,Sun,Primera A,Apertura Regular Season,Away,W 1–0,Pasto,Once Caldas,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
97,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-03-23,Sat,Primera A,Apertura Regular Season,Home,W 1–0,Pasto,Millonarios,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
98,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-03-30,Sat,Primera A,Apertura Regular Season,Away,W 1–0,Pasto,Nacional,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
99,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-04-03,Wed,Primera A,Apertura Regular Season,Away,W 3–1,Pasto,Cúcuta,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
100,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-04-07,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Pasto,Independiente,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
101,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-04-14,Sun,Primera A,Apertura Regular Season,Away,D 0–0,Pasto,Tolima,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
102,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-04-17,Wed,Primera A,Apertura Regular Season,Home,W 1–0,Pasto,Alianza,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
103,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-04-21,Sun,Primera A,Apertura Regular Season,Away,D 0–0,Pasto,Junior,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
104,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-04-28,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Pasto,Boyacá Patriot,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
105,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-05-01,Wed,Primera A,Apertura Regular Season,Away,L 1–2,Pasto,Rionegro,Y,GK,90,4,2,2,50.0,0,0,0,0,0,Match Report
106,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-05-05,Sun,Primera A,Apertura Regular Season,Home,D 1–1,Pasto,CD América,Y,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
107,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-05-11,Sat,Primera A,Semi-finals,Away,W 3–1,Pasto,ADU Magdalena,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
108,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-05-15,Wed,Primera A,Semi-finals,Home,W 1–0,Pasto,CD América,Y,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
109,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-05-18,Sat,Primera A,Semi-finals,Home,D 1–1,Pasto,Millonarios,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
110,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-05-25,Sat,Primera A,Semi-finals,Away,L 0–1,Pasto,Millonarios,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
111,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-06-01,Sat,Primera A,Semi-finals,Away,W 3–0,Pasto,CD América,Y,GK,90,6,0,6,100.0,1,0,0,0,0,Match Report
112,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-06-05,Wed,Primera A,Semi-finals,Home,W 3–0,Pasto,ADU Magdalena,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
113,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-06-08,Sat,Primera A,Finals,Away,L 0–1,Pasto,Junior,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
114,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-06-12,Wed,Primera A,Finals,Home,W 1 (4)–0 (5),Pasto,Junior,Y,GK,120,1,0,1,100.0,1,0,0,0,0,Match Report
115,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-07-14,Sun,Primera A,Regular season,Home,W 2–1,CD América,Alianza,Y,GK,90,1,1,1,100.0,0,1,1,0,0,Match Report
116,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-07-20,Sat,Primera A,Regular season,Away,W 1–0,CD América,Tolima,Y,GK,90,1,0,1,100.0,1,1,0,0,1,Match Report
117,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-07-25,Thu,Primera A,Regular season,Home,D 1–1,CD América,Boyacá Patriot,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
118,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-08-04,Sun,Primera A,Regular season,Away,W 1–0,CD América,Junior,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
119,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-08-10,Sat,Primera A,Regular season,Away,L 1–4,CD América,Independiente,Y,GK,90,6,4,2,33.3,0,0,0,0,0,Match Report
120,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-08-17,Sat,Primera A,Regular season,Home,D 1–1,CD América,Rionegro,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
121,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-08-22,Thu,Primera A,Regular season,Away,W 2–1,CD América,Santa Fe,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
122,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-08-25,Sun,Primera A,Regular season,Home,W 1–0,CD América,Envigado,Y,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
123,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-08-31,Sat,Primera A,Regular season,Away,L 1–2,CD América,Once Caldas,Y,GK,90,9,2,7,77.8,0,0,0,0,0,Match Report
124,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-09-08,Sun,Primera A,Regular season,Home,W 2–1,CD América,AD Cali,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
125,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-09-15,Sun,Primera A,Regular season,Away,D 2–2,CD América,Jaguares,Y,GK,90,6,2,4,66.7,0,0,0,0,0,Match Report
126,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-09-21,Sat,Primera A,Regular season,Home,D 1–1,CD América,CA Bucaramanga,Y,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
127,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-09-29,Sun,Primera A,Regular season,Away,D 3–3,CD América,La Equidad,Y,GK,90,3,3,1,33.3,0,1,1,0,0,Match Report
128,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-10-02,Wed,Primera A,Regular season,Home,L 0–1,CD América,Huila,Y,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
129,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-10-06,Sun,Primera A,Regular season,Away,L 2–3,CD América,AD Cali,Y,GK,90,4,3,1,25.0,0,0,0,0,0,Match Report
130,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-10-09,Wed,Primera A,Regular season,Home,W 2–0,CD América,ADU Magdalena,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
131,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-10-12,Sat,Primera A,Regular season,Away,W 2–1,CD América,Millonarios,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
132,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-10-29,Tue,Primera A,Regular season,Home,W 1–0,CD América,Pasto,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
133,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-11-09,Sat,Primera A,Semi-finals,Away,L 1–2,CD América,Santa Fe,Y,GK,90,6,2,4,66.7,0,0,0,0,0,Match Report
134,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-11-14,Thu,Primera A,Semi-finals,Home,W 3–1,CD América,Alianza,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
135,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-11-17,Sun,Primera A,Semi-finals,Home,W 1–0,CD América,AD Cali,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
136,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-11-20,Wed,Primera A,Semi-finals,Away,L 1–2,CD América,AD Cali,Y,GK,90,5,2,3,60.0,0,0,0,0,0,Match Report
137,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-11-23,Sat,Primera A,Semi-finals,Away,W 1–0,CD América,Alianza,Y,GK,90,0,0,1,,1,1,0,1,0,Match Report
138,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-11-28,Thu,Primera A,Semi-finals,Home,W 2–0,CD América,Santa Fe,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
139,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-12-01,Sun,Primera A,Finals,Away,D 0–0,CD América,Junior,Y,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
140,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-12-07,Sat,Primera A,Finals,Home,W 2–0,CD América,Junior,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
141,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-07-24,Tue,Primera A,Regular season,Home,W 1–0,CD América,Leones FC,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
142,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-07-28,Sat,Primera A,Regular season,Away,L 0–1,CD América,Tolima,Y,GK,90,3,1,2,66.7,0,1,0,0,1,Match Report
143,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-08-05,Sun,Primera A,Regular season,Home,D 0–0,CD América,Santa Fe,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
144,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-08-11,Sat,Primera A,Regular season,Away,D 0–0,CD América,Boyacá Patriot,Y,GK,90,5,0,5,100.0,1,0,0,0,0,Match Report
145,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-08-18,Sat,Primera A,Regular season,Home,L 0–2,CD América,Nacional,Y,GK,90,4,2,2,50.0,0,0,0,0,0,Match Report
146,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-08-25,Sat,Primera A,Regular season,Home,L 0–2,CD América,Millonarios,Y,GK,90,2,2,0,0.0,0,0,0,0,0,Match Report
147,Alvino Volpi Neto,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-09-01,Sat,Primera A,Regular season,Away,D 2–2,CD América,Alianza,Y,GK,90,5,2,3,60.0,0,0,0,0,0,Match Report
148,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-01-27,Sun,Primera A,Apertura Regular Season,Away,W 2–1,CD América,Alianza,Y*,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
149,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-01-31,Thu,Primera A,Apertura Regular Season,Home,W 3–1,CD América,Tolima,Y*,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
150,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-02-03,Sun,Primera A,Apertura Regular Season,Away,D 1–1,CD América,Boyacá Patriot,Y*,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
151,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-02-10,Sun,Primera A,Apertura Regular Season,Home,L 0–1,CD América,Junior,Y*,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
152,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-02-16,Sat,Primera A,Apertura Regular Season,Home,W 3–0,CD América,Independiente,Y*,GK,90,8,0,8,100.0,1,0,0,0,0,Match Report
153,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-02-23,Sat,Primera A,Apertura Regular Season,Away,W 2–1,CD América,Rionegro,Y*,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
154,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-02-28,Thu,Primera A,Apertura Regular Season,Home,D 0–0,CD América,Santa Fe,Y*,GK,90,0,0,0,,1,0,0,0,0,Match Report
155,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-03-03,Sun,Primera A,Apertura Regular Season,Away,L 1–4,CD América,Envigado,Y*,GK,90,8,4,4,50.0,0,0,0,0,0,Match Report
156,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-03-10,Sun,Primera A,Apertura Regular Season,Home,W 3–1,CD América,Once Caldas,Y*,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
157,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-03-16,Sat,Primera A,Apertura Regular Season,Away,W 1–0,CD América,AD Cali,Y*,GK,90,6,0,6,100.0,1,0,0,0,0,Match Report
158,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-03-24,Sun,Primera A,Apertura Regular Season,Home,W 1–0,CD América,Jaguares,Y*,GK,67,2,0,2,100.0,1,0,0,0,0,Match Report
159,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-05-05,Sun,Primera A,Apertura Regular Season,Away,D 1–1,CD América,Pasto,Y*,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
160,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-05-12,Sun,Primera A,Semi-finals,Home,L 1–2,CD América,Millonarios,Y*,GK,90,4,2,2,50.0,0,0,0,0,0,Match Report
161,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-05-15,Wed,Primera A,Semi-finals,Away,L 0–1,CD América,Pasto,Y*,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
162,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-05-18,Sat,Primera A,Semi-finals,Away,W 2–0,CD América,ADU Magdalena,Y*,GK,90,2,0,2,100.0,1,0,0,0,0,Match Report
163,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-05-22,Wed,Primera A,Semi-finals,Home,W 4–0,CD América,ADU Magdalena,Y*,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
164,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-06-01,Sat,Primera A,Semi-finals,Home,L 0–3,CD América,Pasto,Y*,GK,90,6,3,3,50.0,0,0,0,0,0,Match Report
165,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-07-14,Sun,Primera A,Regular season,Home,D 0–0,Pasto,Santa Fe,Y,GK,90,5,0,5,100.0,1,0,0,0,0,Match Report
166,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-07-19,Fri,Primera A,Regular season,Away,D 1–1,Pasto,Envigado,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
167,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-07-27,Sat,Primera A,Regular season,Away,L 1–3,Pasto,Once Caldas,Y,GK,90,2,3,0,0.0,0,1,1,0,0,Match Report
168,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-08-05,Mon,Primera A,Regular season,Home,D 1–1,Pasto,CA Bucaramanga,Y,GK,90,0,1,0,,0,1,1,0,0,Match Report
169,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-08-11,Sun,Primera A,Regular season,Away,D 1–1,Pasto,Jaguares,Y,GK,90,6,1,6,83.3,0,1,0,1,0,Match Report
170,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-08-20,Tue,Primera A,Regular season,Home,W 4–0,Pasto,Huila,Y,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
171,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-08-24,Sat,Primera A,Regular season,Home,W 2–0,Pasto,ADU Magdalena,Y,GK,90,1,0,1,100.0,1,0,0,0,0,Match Report
172,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-09-01,Sun,Primera A,Regular season,Away,L 1–3,Pasto,AD Cali,Y,GK,90,8,3,5,62.5,0,0,0,0,0,Match Report
173,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-09-04,Wed,Primera A,Regular season,Away,D 0–0,Pasto,La Equidad,Y,GK,90,0,0,0,,1,0,0,0,0,Match Report
174,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-09-08,Sun,Primera A,Regular season,Home,W 1–0,Pasto,Once Caldas,Y,GK,90,5,0,5,100.0,1,0,0,0,0,Match Report
175,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-09-15,Sun,Primera A,Regular season,Away,L 1–2,Pasto,Millonarios,Y,GK,90,5,2,3,60.0,0,0,0,0,0,Match Report
176,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-09-21,Sat,Primera A,Regular season,Home,L 1–2,Pasto,Nacional,Y,GK,90,4,2,2,50.0,0,0,0,0,0,Match Report
177,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-09-28,Sat,Primera A,Regular season,Home,W 2–1,Pasto,Cúcuta,Y,GK,90,2,1,1,50.0,0,0,0,0,0,Match Report
178,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-10-01,Tue,Primera A,Regular season,Away,L 1–3,Pasto,Independiente,Y,GK,90,7,3,5,71.4,0,1,1,0,0,Match Report
179,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/72f9f06e/2019/s3927/Pasto-Stats-Categoria-Primera-A,2019-10-29,Tue,Primera A,Regular season,Away,L 0–1,Pasto,CD América,Y,GK,90,4,1,3,75.0,0,0,0,0,0,Match Report
180,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-02-03,Sat,Primera A,Apertura Regular Season,Away,W 2–1,CD América,Leones FC,Y,GK,90,1,1,0,0.0,0,0,0,0,0,Match Report
181,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-02-10,Sat,Primera A,Apertura Regular Season,Home,D 1–1,CD América,Tolima,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
182,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-02-15,Thu,Sudamericana,First stage,Away,W 1–0,co CD América,ar Defensa y Just,Y,GK,90,3,0,3,100.0,1,0,0,0,0,Match Report
183,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-02-18,Sun,Primera A,Apertura Regular Season,Home,W 2–0,CD América,Boyacá Patriot,Y,GK,90,4,0,4,100.0,1,0,0,0,0,Match Report
184,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-02-22,Thu,Primera A,Apertura Regular Season,Away,L 0–2,CD América,Nacional,Y,GK,90,8,2,6,75.0,0,0,0,0,0,Match Report
185,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-03-04,Sun,Primera A,Apertura Regular Season,Away,L 1–3,CD América,Millonarios,Y,GK,90,6,3,4,66.7,0,1,1,0,0,Match Report
186,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-03-08,Thu,Sudamericana,First stage,Home,L 0–3,co CD América,ar Defensa y Just,Y,GK,90,3,3,0,0.0,0,0,0,0,0,Match Report
187,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-03-15,Thu,Primera A,Apertura Regular Season,Away,L 0–1,CD América,Jaguares,Y,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
188,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-03-18,Sun,Primera A,Apertura Regular Season,Home,W 2–1,CD América,CA Bucaramanga,Y,GK,90,9,1,8,88.9,0,0,0,0,0,Match Report
189,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-03-21,Wed,Primera A,Apertura Regular Season,Away,L 0–3,CD América,Santa Fe,Y*,GK,90,7,3,4,57.1,0,0,0,0,0,Match Report
190,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-03-24,Sat,Primera A,Apertura Regular Season,Away,L 0–2,CD América,Pasto,Y*,GK,90,5,2,3,60.0,0,0,0,0,0,Match Report
191,Carlos Bejarano,Pasto,https://www.fbref.com//en/squads/c6f65a93/2018/s1765/CD-America-Stats-Categoria-Primera-A,2018-03-28,Wed,Primera A,Apertura Regular Season,Home,L 0–1,CD América,Envigado,Y*,GK,90,3,1,2,66.7,0,0,0,0,0,Match Report
