,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
46,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-04-14,Sat,Primera A,Apertura Regular Season,Away,W 1–0,Huila,CA Bucaramanga,Y,GK,90,7,0,7,100.0,1,0,0,0,0,Match Report
47,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-04-18,Wed,Primera A,Apertura Regular Season,Home,W 2–0,Huila,Pasto,Y,GK,90,8,0,8,100.0,1,0,0,0,0,Match Report
48,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-04-22,Sun,Primera A,Apertura Regular Season,Away,W 3–0,Huila,Envigado,Y,GK,90,6,0,6,100.0,1,0,0,0,0,Match Report
49,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-04-25,Wed,Primera A,Apertura Regular Season,Home,L 1–2,Huila,Jaguares,Y,GK,90,4,2,3,75.0,0,1,1,0,0,Match Report
50,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-04-28,Sat,Primera A,Apertura Regular Season,Away,L 0–1,Huila,Millonarios,Y,GK,90,6,1,5,83.3,0,0,0,0,0,Match Report
51,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-05-06,Sun,Primera A,Apertura Regular Season,Home,L 0–1,Huila,Boyacá Chicó,Y,GK,90,5,1,4,80.0,0,0,0,0,0,Match Report
52,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-05-12,Sat,Primera A,Quarter-finals,Away,D 1–1,Huila,Boyacá Patriot,Y,GK,90,0,1,0,,0,0,0,0,0,Match Report
53,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-05-19,Sat,Primera A,Quarter-finals,Home,D 0 (3)–0 (1),Huila,Boyacá Patriot,Y,GK,120,1,0,1,100.0,1,0,0,0,0,Match Report
54,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-05-29,Tue,Primera A,Semi-finals,Home,D 0–0,Huila,Nacional,Y,GK,90,0,0,0,,1,0,0,0,0,Match Report
55,Geovanni Banguera,Santa Fe,https://www.fbref.com//en/squads/5d3835bb/2018/s1765/Huila-Stats-Categoria-Primera-A,2018-06-02,Sat,Primera A,Semi-finals,Away,D 0 (2)–0 (4),Huila,Nacional,Y,GK,120,13,0,13,100.0,1,0,0,0,0,Match Report
