,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,Name,Team,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
1059,Fabio Rodríguez,CA Bucaramanga,2017-04-16,Sun,Primera A,Apertura Regular Season,Home,L 0–1,Rionegro,Independiente,Y,LB,63,0,0,0,0,2,1,0,0,1,0,0,3,0,1,0,,,Match Report
1060,Fabio Rodríguez,CA Bucaramanga,2017-04-23,Sun,Primera A,Apertura Regular Season,Away,D 2–2,Rionegro,Santa Fe,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
1061,Fabio Rodríguez,CA Bucaramanga,2017-04-30,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Rionegro,CA Bucaramanga,Y,CB,90,0,1,0,0,2,0,1,0,1,0,0,7,1,3,0,,,Match Report
1062,Fabio Rodríguez,CA Bucaramanga,2017-05-06,Sat,Primera A,Apertura Regular Season,Away,D 2–2,Rionegro,Pasto,Y,LB,90,0,0,0,0,2,1,0,0,0,1,0,1,0,2,0,,,Match Report
1063,Fabio Rodríguez,CA Bucaramanga,2017-05-11,Thu,Primera A,Apertura Regular Season,Away,D 1–1,Rionegro,Tolima,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,,,Match Report
1064,Fabio Rodríguez,CA Bucaramanga,2017-05-22,Mon,Primera A,Apertura Regular Season,Away,D 2–2,Rionegro,La Equidad,N,,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,Match Report
1065,Fabio Rodríguez,CA Bucaramanga,2017-07-16,Sun,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,Nacional,Y,LB,90,0,0,0,0,0,0,1,0,2,0,0,5,0,3,0,,,Match Report
1066,Fabio Rodríguez,CA Bucaramanga,2017-07-20,Thu,Primera A,Regular season,Home,L 1–3,CA Bucaramanga,Millonarios,Y,LB,90,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,,,Match Report
1067,Fabio Rodríguez,CA Bucaramanga,2017-07-24,Mon,Primera A,Regular season,Away,D 0–0,CA Bucaramanga,Envigado,Y,LB,90,0,0,0,0,1,1,0,0,1,2,2,2,0,0,0,,,Match Report
1068,Fabio Rodríguez,CA Bucaramanga,2017-07-29,Sat,Primera A,Regular season,Home,L 0–1,CA Bucaramanga,Huila,Y,LB,90,0,0,0,0,0,0,0,0,0,1,0,4,0,3,0,,,Match Report
1069,Fabio Rodríguez,CA Bucaramanga,2017-08-05,Sat,Primera A,Regular season,Away,W 2–0,CA Bucaramanga,Once Caldas,Y,LB,90,0,0,0,0,1,1,0,0,0,1,0,2,0,2,0,,,Match Report
1070,Fabio Rodríguez,CA Bucaramanga,2017-08-12,Sat,Primera A,Regular season,Home,L 0–1,CA Bucaramanga,Cortuluá,Y,LB,90,0,0,0,0,1,0,0,0,2,3,0,9,2,2,0,,,Match Report
1071,Fabio Rodríguez,CA Bucaramanga,2017-08-16,Wed,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,Expreso Rojo,Y,LB,90,1,0,0,0,1,1,1,0,1,3,0,7,2,0,0,,,Match Report
1072,Fabio Rodríguez,CA Bucaramanga,2017-08-19,Sat,Primera A,Regular season,Home,W 2–0,CA Bucaramanga,Boyacá Patriot,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,,,Match Report
1073,Fabio Rodríguez,CA Bucaramanga,2017-08-28,Mon,Primera A,Regular season,Home,W 1–0,CA Bucaramanga,Alianza,Y,LB,90,0,0,0,0,0,0,0,0,2,2,0,3,2,2,0,,,Match Report
1074,Fabio Rodríguez,CA Bucaramanga,2017-09-02,Sat,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,AD Cali,Y,LB,90,0,0,0,0,1,0,0,0,0,0,0,3,0,6,0,,,Match Report
1075,Fabio Rodríguez,CA Bucaramanga,2017-09-18,Mon,Primera A,Regular season,Home,D 1–1,CA Bucaramanga,Independiente,Y,LB,90,0,0,0,0,1,0,1,0,2,1,0,1,4,0,0,,,Match Report
1076,Fabio Rodríguez,CA Bucaramanga,2017-09-23,Sat,Primera A,Regular season,Home,W 2–1,CA Bucaramanga,Santa Fe,Y,LB,90,0,0,0,0,0,0,0,0,1,2,0,2,1,3,0,,,Match Report
1077,Fabio Rodríguez,CA Bucaramanga,2017-10-01,Sun,Primera A,Regular season,Away,D 0–0,CA Bucaramanga,Pasto,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,Match Report
1078,Fabio Rodríguez,CA Bucaramanga,2017-10-21,Sat,Primera A,Regular season,Away,L 0–1,CA Bucaramanga,Tolima,Y,LB,62,0,0,0,0,0,0,2,1,2,1,0,1,0,0,0,,,Match Report
1079,Fabio Rodríguez,CA Bucaramanga,2017-11-02,Thu,Primera A,Regular season,Away,D 0–0,CA Bucaramanga,La Equidad,Y,LB,90,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,,,Match Report
1080,Fabio Rodríguez,CA Bucaramanga,2017-11-05,Sun,Primera A,Regular season,Home,D 2–2,CA Bucaramanga,Jaguares,Y,LB,90,0,0,0,0,1,0,0,0,2,1,0,3,0,2,0,,,Match Report
1081,Fabio Rodríguez,CA Bucaramanga,2017-11-11,Sat,Primera A,Regular season,Home,D 2–2,CA Bucaramanga,Rionegro,Y,LB,90,0,0,0,0,1,0,0,0,1,1,0,1,2,1,0,,,Match Report
1082,Fabio Rodríguez,CA Bucaramanga,2017-11-18,Sat,Primera A,Regular season,Away,L 0–1,CA Bucaramanga,CD América,Y,LB,83,0,0,0,0,1,0,0,0,2,1,0,3,0,0,0,,,Match Report
1083,Sergio Esteban Romero,CA Bucaramanga,2017-02-05,Sun,Primera A,Apertura Regular Season,Home,D 0–0,Once Caldas,Expreso Rojo,N,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
1084,Sergio Esteban Romero,CA Bucaramanga,2017-02-09,Thu,Primera A,Apertura Regular Season,Away,L 0–2,Once Caldas,Boyacá Patriot,Y,FW,90,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,,,Match Report
1085,Sergio Esteban Romero,CA Bucaramanga,2017-02-12,Sun,Primera A,Apertura Regular Season,Home,L 0–2,Once Caldas,AD Cali,Y,FW,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Match Report
1086,Sergio Esteban Romero,CA Bucaramanga,2017-02-18,Sat,Primera A,Apertura Regular Season,Away,L 0–1,Once Caldas,Independiente,Y,FW,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,Match Report
1087,Sergio Esteban Romero,CA Bucaramanga,2017-02-26,Sun,Primera A,Apertura Regular Season,Away,W 2–1,Once Caldas,CA Bucaramanga,N,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
1088,Sergio Esteban Romero,CA Bucaramanga,2017-03-05,Sun,Primera A,Apertura Regular Season,Away,W 3–2,Once Caldas,Tolima,N,,12,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,,,Match Report
1089,Sergio Esteban Romero,CA Bucaramanga,2017-03-12,Sun,Primera A,Apertura Regular Season,Home,D 3–3,Once Caldas,Junior,N,,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,Match Report
1090,Sergio Esteban Romero,CA Bucaramanga,2017-03-18,Sat,Primera A,Apertura Regular Season,Away,L 0–3,Once Caldas,Junior,N,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
1091,Sergio Esteban Romero,CA Bucaramanga,2017-03-26,Sun,Primera A,Apertura Regular Season,Home,W 1–0,Once Caldas,Rionegro,Y,FW,80,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,,,Match Report
1092,Sergio Esteban Romero,CA Bucaramanga,2017-04-01,Sat,Primera A,Apertura Regular Season,Away,L 0–2,Once Caldas,La Equidad,N,,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,Match Report
1093,Sergio Esteban Romero,CA Bucaramanga,2017-04-07,Fri,Primera A,Apertura Regular Season,Home,D 0–0,Once Caldas,Jaguares,N,,33,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,,,Match Report
1094,Sergio Esteban Romero,CA Bucaramanga,2017-04-16,Sun,Primera A,Apertura Regular Season,Away,L 2–4,Once Caldas,CD América,Y,FW,90,1,0,0,0,2,1,0,0,0,2,0,2,0,0,0,,,Match Report
1095,Sergio Esteban Romero,CA Bucaramanga,2017-04-22,Sat,Primera A,Apertura Regular Season,Home,L 0–2,Once Caldas,Alianza,Y,FW,90,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,,,Match Report
1096,Sergio Esteban Romero,CA Bucaramanga,2017-04-29,Sat,Primera A,Apertura Regular Season,Away,L 0–1,Once Caldas,Nacional,N,,32,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,Match Report
1097,Sergio Esteban Romero,CA Bucaramanga,2017-05-06,Sat,Primera A,Apertura Regular Season,Home,W 2–1,Once Caldas,Millonarios,Y,FW,87,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,,,Match Report
1098,Sergio Esteban Romero,CA Bucaramanga,2017-05-09,Tue,Primera A,Apertura Regular Season,Away,D 0–0,Once Caldas,Envigado,Y,FW,63,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,,,Match Report
1099,Sergio Esteban Romero,CA Bucaramanga,2017-07-08,Sat,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,Alianza,Y,FW,90,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
1100,Sergio Esteban Romero,CA Bucaramanga,2017-07-16,Sun,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,Nacional,Y,FW,90,1,0,1,1,1,1,0,0,1,3,1,1,0,0,0,,,Match Report
1101,Sergio Esteban Romero,CA Bucaramanga,2017-07-20,Thu,Primera A,Regular season,Home,L 1–3,CA Bucaramanga,Millonarios,Y,FW,90,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0,,,Match Report
1102,Sergio Esteban Romero,CA Bucaramanga,2017-07-24,Mon,Primera A,Regular season,Away,D 0–0,CA Bucaramanga,Envigado,Y,FW,90,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,,,Match Report
1103,Sergio Esteban Romero,CA Bucaramanga,2017-07-29,Sat,Primera A,Regular season,Home,L 0–1,CA Bucaramanga,Huila,Y,FW,54,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,Match Report
1104,Sergio Esteban Romero,CA Bucaramanga,2017-08-05,Sat,Primera A,Regular season,Away,W 2–0,CA Bucaramanga,Once Caldas,Y,FW,64,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,,Match Report
1105,Sergio Esteban Romero,CA Bucaramanga,2017-08-12,Sat,Primera A,Regular season,Home,L 0–1,CA Bucaramanga,Cortuluá,Y,FW,61,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,,,Match Report
1106,Sergio Esteban Romero,CA Bucaramanga,2017-08-16,Wed,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,Expreso Rojo,N,,79,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,,,Match Report
1107,Sergio Esteban Romero,CA Bucaramanga,2017-08-19,Sat,Primera A,Regular season,Home,W 2–0,CA Bucaramanga,Boyacá Patriot,Y,FW,78,1,1,1,1,5,1,0,0,2,1,1,0,2,0,0,,,Match Report
1108,Sergio Esteban Romero,CA Bucaramanga,2017-08-28,Mon,Primera A,Regular season,Home,W 1–0,CA Bucaramanga,Alianza,Y,FW,68,0,0,0,0,4,1,0,0,0,1,2,1,0,0,0,,,Match Report
1109,Sergio Esteban Romero,CA Bucaramanga,2017-09-02,Sat,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,AD Cali,Y,FW,72,0,0,0,0,3,0,0,0,2,0,0,1,1,1,0,,,Match Report
1110,Sergio Esteban Romero,CA Bucaramanga,2017-09-23,Sat,Primera A,Regular season,Home,W 2–1,CA Bucaramanga,Santa Fe,Y,FW,58,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,,,Match Report
1111,Sergio Esteban Romero,CA Bucaramanga,2017-10-21,Sat,Primera A,Regular season,Away,L 0–1,CA Bucaramanga,Tolima,Y,FW,65,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,,,Match Report
1112,Sergio Esteban Romero,CA Bucaramanga,2017-10-30,Mon,Primera A,Regular season,Home,L 1–3,CA Bucaramanga,Junior,Y,FW,90,0,0,0,0,2,1,0,0,0,2,0,3,0,0,0,,,Match Report
1113,Sergio Esteban Romero,CA Bucaramanga,2017-11-02,Thu,Primera A,Regular season,Away,D 0–0,CA Bucaramanga,La Equidad,N,,38,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,,,Match Report
1114,Sergio Esteban Romero,CA Bucaramanga,2017-11-05,Sun,Primera A,Regular season,Home,D 2–2,CA Bucaramanga,Jaguares,N,,39,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,,Match Report
1115,Sergio Esteban Romero,CA Bucaramanga,2017-11-11,Sat,Primera A,Regular season,Home,D 2–2,CA Bucaramanga,Rionegro,Y,FW,81,1,0,1,1,3,1,0,0,1,2,3,0,0,0,0,,,Match Report
1116,Sergio Esteban Romero,CA Bucaramanga,2017-11-18,Sat,Primera A,Regular season,Away,L 0–1,CA Bucaramanga,CD América,Y,FW,61,0,0,0,0,4,2,0,0,1,0,0,1,1,0,0,,,Match Report
1117,Jossymar Gómez,CA Bucaramanga,2017-02-04,Sat,Primera A,Apertura Regular Season,Away,W 2–1,CA Bucaramanga,Alianza,Y,CM,90,0,0,0,0,2,0,0,0,1,1,0,0,4,2,0,,,Match Report
1118,Jossymar Gómez,CA Bucaramanga,2017-02-09,Thu,Primera A,Apertura Regular Season,Home,L 0–1,CA Bucaramanga,Nacional,Y,DM,90,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,,,Match Report
1119,Jossymar Gómez,CA Bucaramanga,2017-02-12,Sun,Primera A,Apertura Regular Season,Away,L 0–3,CA Bucaramanga,Millonarios,Y,DM,53,0,0,0,0,1,0,1,0,2,0,0,0,2,0,0,,,Match Report
1120,Jossymar Gómez,CA Bucaramanga,2017-02-19,Sun,Primera A,Apertura Regular Season,Home,D 1–1,CA Bucaramanga,Envigado,Y,CM,85,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,,,Match Report
1121,Jossymar Gómez,CA Bucaramanga,2017-02-22,Wed,Primera A,Apertura Regular Season,Away,W 1–0,CA Bucaramanga,Huila,Y,DM,59,0,0,0,0,1,0,1,0,4,0,0,0,2,0,0,,,Match Report
1122,Jossymar Gómez,CA Bucaramanga,2017-02-26,Sun,Primera A,Apertura Regular Season,Home,L 1–2,CA Bucaramanga,Once Caldas,Y,DM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
1123,Jossymar Gómez,CA Bucaramanga,2017-03-18,Sat,Primera A,Apertura Regular Season,Home,W 2–0,CA Bucaramanga,Alianza,Y,CM,53,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,,,Match Report
1124,Jossymar Gómez,CA Bucaramanga,2017-04-02,Sun,Primera A,Apertura Regular Season,Home,D 1–1,CA Bucaramanga,AD Cali,N,,39,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,,,Match Report
1125,Jossymar Gómez,CA Bucaramanga,2017-04-08,Sat,Primera A,Apertura Regular Season,Away,W 1–0,CA Bucaramanga,Independiente,Y,DM,73,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,,,Match Report
1126,Jossymar Gómez,CA Bucaramanga,2017-04-15,Sat,Primera A,Apertura Regular Season,Away,L 0–1,CA Bucaramanga,Santa Fe,Y,DM,61,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,,,Match Report
1127,Jossymar Gómez,CA Bucaramanga,2017-04-22,Sat,Primera A,Apertura Regular Season,Home,W 1–0,CA Bucaramanga,Pasto,Y,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
1128,Jossymar Gómez,CA Bucaramanga,2017-04-30,Sun,Primera A,Apertura Regular Season,Away,L 0–1,CA Bucaramanga,Rionegro,Y,RM,67,0,0,0,0,1,0,1,0,3,0,0,0,0,2,0,,,Match Report
1129,Jossymar Gómez,CA Bucaramanga,2017-05-07,Sun,Primera A,Apertura Regular Season,Home,W 2–1,CA Bucaramanga,Tolima,Y,CM,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
1130,Jossymar Gómez,CA Bucaramanga,2017-05-10,Wed,Primera A,Apertura Regular Season,Away,L 1–3,CA Bucaramanga,Junior,Y,DM,90,0,0,0,0,2,0,0,0,2,2,0,0,1,6,0,,,Match Report
1131,Jossymar Gómez,CA Bucaramanga,2017-05-14,Sun,Primera A,Apertura Regular Season,Home,W 1–0,CA Bucaramanga,La Equidad,N,,26,0,0,0,0,1,0,0,0,2,1,1,0,3,3,0,,,Match Report
1132,Jossymar Gómez,CA Bucaramanga,2017-05-21,Sun,Primera A,Apertura Regular Season,Away,D 1–1,CA Bucaramanga,Jaguares,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
1133,Jossymar Gómez,CA Bucaramanga,2017-05-27,Sat,Primera A,Apertura Regular Season,Home,W 1–0,CA Bucaramanga,CD América,Y,DM,53,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,,,Match Report
1134,Brayan Rovira,CA Bucaramanga,2017-02-05,Sun,Primera A,Apertura Regular Season,Home,W 2–0,Envigado,AD Cali,Y,DM,90,0,0,0,0,0,0,0,0,1,2,0,1,3,5,0,,,Match Report
1135,Brayan Rovira,CA Bucaramanga,2017-02-08,Wed,Primera A,Apertura Regular Season,Away,L 1–2,Envigado,Independiente,Y,DM,90,0,0,0,0,1,0,0,0,0,1,0,4,2,2,0,,,Match Report
1136,Brayan Rovira,CA Bucaramanga,2017-02-11,Sat,Primera A,Apertura Regular Season,Home,L 0–1,Envigado,Santa Fe,Y,DM,60,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,,,Match Report
1137,Brayan Rovira,CA Bucaramanga,2017-02-19,Sun,Primera A,Apertura Regular Season,Away,D 1–1,Envigado,CA Bucaramanga,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
1138,Brayan Rovira,CA Bucaramanga,2017-02-23,Thu,Primera A,Apertura Regular Season,Home,D 1–1,Envigado,Rionegro,Y,CM,61,0,0,0,0,1,0,1,0,3,0,0,1,1,0,0,,,Match Report
1139,Brayan Rovira,CA Bucaramanga,2017-03-02,Thu,Primera A,Apertura Regular Season,Home,D 0–0,Envigado,Junior,Y,CM,90,0,0,0,0,3,0,1,0,2,0,0,1,1,7,0,,,Match Report
1140,Brayan Rovira,CA Bucaramanga,2017-03-05,Sun,Primera A,Apertura Regular Season,Away,L 0–1,Envigado,La Equidad,Y,DM,90,0,0,0,0,0,0,0,0,1,1,0,5,2,1,0,,,Match Report
1141,Brayan Rovira,CA Bucaramanga,2017-03-13,Mon,Primera A,Apertura Regular Season,Home,D 1–1,Envigado,Jaguares,Y,CM,90,0,0,0,0,2,0,0,0,1,2,0,1,5,2,0,,,Match Report
1142,Brayan Rovira,CA Bucaramanga,2017-03-20,Mon,Primera A,Apertura Regular Season,Away,W 2–1,Envigado,Rionegro,Y,CM,90,0,0,0,0,2,1,0,0,0,0,0,1,1,6,0,,,Match Report
1143,Brayan Rovira,CA Bucaramanga,2017-04-01,Sat,Primera A,Apertura Regular Season,Away,L 0–2,Envigado,CD América,Y,CM,90,0,0,0,0,0,0,0,0,4,0,0,2,1,2,0,,,Match Report
1144,Brayan Rovira,CA Bucaramanga,2017-04-08,Sat,Primera A,Apertura Regular Season,Home,D 0–0,Envigado,Alianza,Y,CM,90,0,0,0,0,1,1,0,0,3,0,0,1,3,4,0,,,Match Report
1145,Brayan Rovira,CA Bucaramanga,2017-04-16,Sun,Primera A,Apertura Regular Season,Away,L 0–2,Envigado,Nacional,Y,CM,57,0,0,0,0,1,1,0,0,1,0,0,1,1,2,0,,,Match Report
1146,Brayan Rovira,CA Bucaramanga,2017-04-22,Sat,Primera A,Apertura Regular Season,Home,L 1–2,Envigado,Millonarios,Y,CM,90,0,0,0,0,1,0,1,0,4,0,0,0,1,3,0,,,Match Report
1147,Brayan Rovira,CA Bucaramanga,2017-04-29,Sat,Primera A,Apertura Regular Season,Home,L 1–2,Envigado,Pasto,Y,CM,90,0,0,0,0,0,0,0,0,6,0,0,0,2,4,0,,,Match Report
1148,Brayan Rovira,CA Bucaramanga,2017-05-06,Sat,Primera A,Apertura Regular Season,Away,L 0–2,Envigado,Huila,Y,DM,90,0,0,0,0,1,0,0,0,3,0,0,2,2,3,0,,,Match Report
1149,Brayan Rovira,CA Bucaramanga,2017-05-09,Tue,Primera A,Apertura Regular Season,Home,D 0–0,Envigado,Once Caldas,Y,DM,90,0,0,0,0,2,0,0,0,7,2,0,1,1,5,0,,,Match Report
1150,Brayan Rovira,CA Bucaramanga,2017-05-13,Sat,Primera A,Apertura Regular Season,Away,W 3–1,Envigado,Cortuluá,Y,DM,90,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
1151,Brayan Rovira,CA Bucaramanga,2017-05-21,Sun,Primera A,Apertura Regular Season,Home,W 3–2,Envigado,Expreso Rojo,Y,CM,90,0,0,0,0,1,0,0,0,3,0,0,1,4,3,0,,,Match Report
1152,Brayan Rovira,CA Bucaramanga,2017-05-25,Thu,Primera A,Apertura Regular Season,Away,L 1–3,Envigado,Boyacá Patriot,Y,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
1153,Brayan Rovira,CA Bucaramanga,2017-07-08,Sat,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,Alianza,Y,CM,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,Match Report
1154,Brayan Rovira,CA Bucaramanga,2017-07-16,Sun,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,Nacional,Y,CM,90,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,,,Match Report
1155,Brayan Rovira,CA Bucaramanga,2017-07-20,Thu,Primera A,Regular season,Home,L 1–3,CA Bucaramanga,Millonarios,Y,CM,81,0,0,0,0,1,1,0,0,3,1,0,0,0,2,0,,,Match Report
1156,Brayan Rovira,CA Bucaramanga,2017-07-24,Mon,Primera A,Regular season,Away,D 0–0,CA Bucaramanga,Envigado,Y,CM,90,0,0,0,0,0,0,1,0,3,3,0,0,1,5,0,,,Match Report
1157,Brayan Rovira,CA Bucaramanga,2017-07-29,Sat,Primera A,Regular season,Home,L 0–1,CA Bucaramanga,Huila,Y,CM,90,0,0,0,0,2,0,0,0,4,1,0,0,1,2,0,,,Match Report
1158,Brayan Rovira,CA Bucaramanga,2017-08-05,Sat,Primera A,Regular season,Away,W 2–0,CA Bucaramanga,Once Caldas,Y,DM,90,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,,,Match Report
1159,Brayan Rovira,CA Bucaramanga,2017-08-12,Sat,Primera A,Regular season,Home,L 0–1,CA Bucaramanga,Cortuluá,Y,DM,65,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,,,Match Report
1160,Brayan Rovira,CA Bucaramanga,2017-08-16,Wed,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,Expreso Rojo,Y,DM,90,0,0,0,0,1,0,1,0,1,1,0,0,1,2,0,,,Match Report
1161,Brayan Rovira,CA Bucaramanga,2017-08-19,Sat,Primera A,Regular season,Home,W 2–0,CA Bucaramanga,Boyacá Patriot,Y,CM,90,0,0,0,0,1,0,0,0,3,0,0,0,3,2,0,,,Match Report
1162,Brayan Rovira,CA Bucaramanga,2017-08-28,Mon,Primera A,Regular season,Home,W 1–0,CA Bucaramanga,Alianza,Y,CM,90,0,0,0,0,1,1,0,0,4,2,0,1,2,6,0,,,Match Report
1163,Brayan Rovira,CA Bucaramanga,2017-09-02,Sat,Primera A,Regular season,Away,L 1–2,CA Bucaramanga,AD Cali,Y,CM,90,0,0,0,0,1,0,0,0,1,1,0,1,0,2,0,,,Match Report
1164,Brayan Rovira,CA Bucaramanga,2017-09-18,Mon,Primera A,Regular season,Home,D 1–1,CA Bucaramanga,Independiente,Y,CM,90,0,0,0,0,1,0,0,0,3,0,0,0,1,2,0,,,Match Report
1165,Brayan Rovira,CA Bucaramanga,2017-09-23,Sat,Primera A,Regular season,Home,W 2–1,CA Bucaramanga,Santa Fe,Y,CM,59,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,,,Match Report
1166,Brayan Rovira,CA Bucaramanga,2017-10-01,Sun,Primera A,Regular season,Away,D 0–0,CA Bucaramanga,Pasto,Y,CM,90,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,,,Match Report
1167,Harlin Suárez,CA Bucaramanga,2017-02-04,Sat,Primera A,Apertura Regular Season,Away,W 2–1,CA Bucaramanga,Alianza,N,,20,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,,Match Report
1168,Harlin Suárez,CA Bucaramanga,2017-02-12,Sun,Primera A,Apertura Regular Season,Away,L 0–3,CA Bucaramanga,Millonarios,Y,DM,68,0,0,0,0,2,1,0,0,0,0,0,0,1,3,0,,,Match Report
1169,Harlin Suárez,CA Bucaramanga,2017-02-26,Sun,Primera A,Apertura Regular Season,Home,L 1–2,CA Bucaramanga,Once Caldas,N,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
1170,Harlin Suárez,CA Bucaramanga,2017-03-01,Wed,Primera A,Apertura Regular Season,Away,D 0–0,CA Bucaramanga,Cortuluá,Y,CM,90,0,0,0,0,0,0,0,0,2,4,0,0,3,2,0,,,Match Report
1171,Harlin Suárez,CA Bucaramanga,2017-03-04,Sat,Primera A,Apertura Regular Season,Home,L 0–1,CA Bucaramanga,Expreso Rojo,Y,CM,73,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,,,Match Report
1172,Harlin Suárez,CA Bucaramanga,2017-03-12,Sun,Primera A,Apertura Regular Season,Away,D 0–0,CA Bucaramanga,Boyacá Patriot,N,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
1173,Harlin Suárez,CA Bucaramanga,2017-03-18,Sat,Primera A,Apertura Regular Season,Home,W 2–0,CA Bucaramanga,Alianza,N,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
1174,Harlin Suárez,CA Bucaramanga,2017-04-08,Sat,Primera A,Apertura Regular Season,Away,W 1–0,CA Bucaramanga,Independiente,N,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
1175,Harlin Suárez,CA Bucaramanga,2017-04-22,Sat,Primera A,Apertura Regular Season,Home,W 1–0,CA Bucaramanga,Pasto,N,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
1176,Harlin Suárez,CA Bucaramanga,2017-04-30,Sun,Primera A,Apertura Regular Season,Away,L 0–1,CA Bucaramanga,Rionegro,N,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Match Report
1177,Harlin Suárez,CA Bucaramanga,2017-05-10,Wed,Primera A,Apertura Regular Season,Away,L 1–3,CA Bucaramanga,Junior,N,,34,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,,,Match Report
