,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Name,Team,Team_Href,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
47,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-10-06,Tue,Primera A,First stage,Home,L 0–3,Once Caldas,Pereira,Y,LW,57,0,0,0,0,0,0,0,0,3,2,0,5,0,1,0,,,Match Report
48,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-10-10,Sat,Primera A,First stage,Away,L 0–2,Once Caldas,La Equidad,N,,20,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,,,Match Report
49,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-10-14,Wed,Primera A,First stage,Home,D 1–1,Once Caldas,Cúcuta,Y,LW,45,0,0,0,0,2,0,0,0,2,0,0,6,0,0,0,,,Match Report
50,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-10-24,Sat,Primera A,First stage,Home,W 2–1,Once Caldas,Jaguares,Y,LW,83,0,0,0,0,1,0,0,0,0,3,1,2,1,0,0,,,Match Report
51,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-11-01,Sun,Primera A,First stage,Away,D 1–1,Once Caldas,Independiente,Y,FW,90,0,0,0,0,2,0,0,0,2,3,0,1,2,1,0,,,Match Report
52,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-11-08,Sun,Primera A,First stage,Home,D 1–1,Once Caldas,AD Cali,Y,LM,81,0,0,0,0,4,1,0,0,4,1,0,5,1,1,0,,,Match Report
53,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-11-12,Thu,Primera A,First stage,Away,L 1–2,Once Caldas,Pasto,Y,LM,58,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,,,Match Report
54,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-11-15,Sun,Primera A,First stage,Away,W 3–2,Once Caldas,Tolima,Y,LM,90,1,0,0,0,3,2,0,0,1,4,0,3,1,2,0,,,Match Report
55,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-11-27,Fri,Primera A,Liguilla,Away,L 2–5,Once Caldas,Millonarios,Y,LM,63,0,0,0,0,2,1,0,0,0,1,0,1,1,0,0,,,Match Report
56,Pablo José Rojas,Jaguares,https://www.fbref.com//en/squads/af8be55a/2020/s10076/Once-Caldas-Stats-Categoria-Primera-A,2020-12-09,Wed,Primera A,Liguilla,Home,W 2–0,Once Caldas,Boyacá Patriot,N,,22,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,,,Match Report
